img1,img2,word
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251106_232745.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251106_221643_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251106_215631.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251107_103229_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251108_104017.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251107_191027_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251107_193501.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251104_222748_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251106_230724.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251104_222151_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251107_104433.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251106_232745_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251108_103123.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251106_214942_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251107_102638.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251108_103256_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251107_231507.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251106_221123_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251107_104301.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251106_231258_aug.jpg,Me
D:\Capstone\Final Pictures\Me\Sign 1\IMG_20251108_121137.jpg,D:\Capstone\Final Pictures\Me\Sign 2\IMG_20251107_103950_aug.jpg,Me
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232215.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_215555.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_231223.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115246.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_190211.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220727.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102307.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_121223.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105722.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_221015.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232527.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_185912.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_214450.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232015.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115754.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115526.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_190051.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_102610.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102308.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220457.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115637.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191306.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102119.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190347.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105412.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_223247.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222418.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_102911.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_120631.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221355.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_190052.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_221643.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103224.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220023.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_190209.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_221451.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_221054.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221840.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222421.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_120633.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_220723.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191702.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_220455.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_104412.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102904.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_223353.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222705.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191132.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_104130.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232219.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_104112.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221056.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_103829.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_231044.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_221631.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220459.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191700.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_221011.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222840.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232528.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_230829.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_102138.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_214458.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220232.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115243.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105131.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_110318.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221058.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115403.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115522.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_231335.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_104135.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225726.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191939.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232011.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_102613.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_223352.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191308.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_190818.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_231403.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_230714.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_193441.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103838.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_121224.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_104933.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220021.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_231104.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_231339.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232214.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_121118.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_231236.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_230717.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_121008.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191705.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115244.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190608.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_104021.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_232416.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_221443.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_232556.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103654.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221359.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_215244.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_120740.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_221635.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_215247.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102901.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_103227.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_231234.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115249.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225923.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_230958.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_121009.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_232555.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_221610.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_231000.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_120734.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_223357.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191128.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_214038.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_230057.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_231227.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191936.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_103933.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_214831.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_110327.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_223241.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_223141.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_214457.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105959.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191303.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_222550.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102603.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_225731.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_185908.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_222423.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_223136.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191135.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103354.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_231404.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_221837.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232117.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_220725.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_103230.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105953.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115756.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103527.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_230834.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225548.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_214509.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_220013.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_103345.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_220949.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_103931.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105725.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_103658.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232418.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_232717.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_230830.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_220728.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_220229.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_231226.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_221935.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_215250.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103653.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232530.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105125.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191831.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_230713.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_222842.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_104133.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_225732.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105951.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_223245.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191659.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_231108.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_232550.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115413.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225929.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_121013.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_223133.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232119.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102901_1.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_102443.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_105123.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190216.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_230956.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_225553.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_104114.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_215557.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_230954.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_191006.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_104410.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_185915.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_102439.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_104119.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_232415.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_222128.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_190341.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_230720.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_232552.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_104234.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_221351.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190054.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232322.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105128.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115405.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_231238.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_121113.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105728.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115520.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190215.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_193440.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190345.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_103836.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_223138.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_214030.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_120526.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115923.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_120635.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222544.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221358.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_104229.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_232424.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_104019.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_231043.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_230831.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105956.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225729.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_221943.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191827.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_232719.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225550.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_102317.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_230229.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_121116.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_214040.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_222712.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_225924.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_103148.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_232715.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_120848.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_231358.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251104_222546.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_230230.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190056.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_121219.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221356.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_103144.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_231446.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_193439.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115757.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222703.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115928.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115753.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_103842.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_110321.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105732.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_223349.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_214036.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_231101.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_103841.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_221835.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221615.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_115638.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190606.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_221440.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_190821.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251108_121114.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_103959.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_191002.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_105421.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_185910.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251108_115409.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_103339.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_230832.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251106_230059.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_214508.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222309.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_221838.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_103146.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_230103.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251104_222123.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251106_231239.jpg,No
D:\Capstone\Final Pictures\No\Sign 1\IMG_20251107_232320.jpg,D:\Capstone\Final Pictures\No\Sign 2\IMG_20251107_103341.jpg,No
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_215155.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251104_101935_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251108_115458.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251104_094532_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251104_101812.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251106_225512_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251104_101938.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251108_105009_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251108_105901.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251107_231315_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_220655.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251104_101812_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251104_102559.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251106_230756_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_231206.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251108_104049_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251107_232058.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251106_220154_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251108_103328.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251106_231206_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251108_115221.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251107_191105_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_232517.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251106_232347_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251104_102524.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251108_105622_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251107_232200.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251108_105320_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_225514.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251107_231955_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251108_115730.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251104_102428_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_215941.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251108_115457_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251104_095725.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251104_101732_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251107_191809.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251106_230616_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_221310.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251107_231205_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_220156.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251108_102838_aug.jpg,Please
D:\Capstone\Final Pictures\Please\Sign 1\IMG_20251106_213847.jpg,D:\Capstone\Final Pictures\Please\Sign 2\IMG_20251104_101730_aug.jpg,Please
